sample_0,sample_1
190000,-10000
190000,-10000
190000,-10000
190000,-10000
190000,-10000
190000,-10000
190000,-10000
190000,-10000
190000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
200000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
210000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
220000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
230000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
240000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
250000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
260000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
270000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
280000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
290000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
300000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
310000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
320000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
330000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
340000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
350000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
360000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
370000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
380000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
390000,-10000
